,client_id,district_id,birth_year,birth_day,birth_month,gender,age,disp_id,account_id,type_x,card_id,type_y,date_issue_card,days_issue_card,district_id_acc,freq_description,date_creation_acc,year_acc,month_acc,day_acc,days_creation_acc,loan_id,amount_loan,duration_loan,payments_loan,status_loan,status_description,date_loan,district_name,region,nbr_inhabitants,nbr_muni<499_inh,nbr_muni_500-1999_inh,nbr_muni_2000-9999_inh,nbr_muni>10000_inh,nbr_cities,ratio_urban_inh,average_salary,unemploymant_rate_95,unemploymant_rate_96,nbr_entp_1000_inh,nbr_crimes_95,nbr_crimes_96,trans_amt_total,trans_amt_min,trans_amt_max,trans_number,date_trans_old,days_oldtrans,date_trans_late,days_latetrans,date_balance,latest_balance,avg_balance,household_amount,insurance_amount,leasing_amount,loan_amount,nochar_amount,nbr_orders,order_total_amount
4703,5362,47,1939,9,12,M,60,5362,4445,OWNER,,,,,47,monthly,1997-08-07,1997,8,7,512,,,,,,,,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079,5410,415681.9,14.6,18400.0,75,1997-08-07,512,1998-12-31,1,1998-12-31,46822.6,30437.069333333337,,,,,,,
4704,5364,62,1964,14,3,M,35,5364,4447,OWNER,,,,,62,monthly,1996-06-16,1996,6,16,929,5886.0,192744.0,36.0,5354.0,C,running/ok,1996-10-31,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,1953573.4000000015,14.6,63400.0,187,1996-06-16,929,1998-12-31,1,1998-12-31,128778.8,47651.152406417095,,,,5353.5,,1.0,5353.5
4705,5365,62,1971,1,5,F,28,5365,4447,DISPONENT,,,,,62,monthly,1996-06-16,1996,6,16,929,5886.0,192744.0,36.0,5354.0,C,running/ok,1996-10-31,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,1953573.4000000015,14.6,63400.0,187,1996-06-16,929,1998-12-31,1,1998-12-31,128778.8,47651.152406417095,,,,5353.5,,1.0,5353.5
4706,5366,60,1971,20,9,F,28,5366,4448,OWNER,781.0,classic,1997-07-07,543.0,60,monthly,1993-06-02,1993,6,2,2039,5887.0,192744.0,36.0,5354.0,A,finished/ok,1994-10-03,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,4689696.799999999,8.8,64800.0,431,1993-06-02,2039,1998-12-31,1,1998-12-31,157005.2,67194.59025522051,,,,5353.5,,1.0,5353.5
4707,5367,60,1979,6,6,M,20,5367,4448,DISPONENT,,,,,60,monthly,1993-06-02,1993,6,2,2039,5887.0,192744.0,36.0,5354.0,A,finished/ok,1994-10-03,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,4689696.799999999,8.8,64800.0,431,1993-06-02,2039,1998-12-31,1,1998-12-31,157005.2,67194.59025522051,,,,5353.5,,1.0,5353.5
4708,5374,63,1947,26,11,M,52,5374,4454,OWNER,,,,,63,monthly,1996-12-21,1996,12,21,741,,,,,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,516647.5999999997,14.6,23200.0,113,1996-12-21,741,1998-12-31,1,1998-12-31,78132.9,49091.8132743363,,,,,,,
4709,5376,14,1970,23,1,M,29,5376,4456,OWNER,782.0,classic,1998-09-29,94.0,14,monthly,1996-09-03,1996,9,3,850,5889.0,321240.0,60.0,5354.0,C,running/ok,1998-02-09,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,2207213.3000000017,14.6,49368.0,192,1996-09-03,850,1998-12-31,1,1998-12-31,141990.0,70888.94791666661,,,,5353.5,,1.0,5353.5
4710,5379,60,1978,20,3,M,21,5379,4458,OWNER,,,,,60,monthly,1996-04-23,1996,4,23,983,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,244905.6,14.6,21817.0,86,1996-04-23,983,1998-12-31,1,1998-12-31,64133.9,26109.199999999997,,,,,,,
4711,5384,73,1935,21,7,M,64,5384,4462,OWNER,,,,,73,instantly,1995-12-27,1995,12,27,1101,5892.0,66480.0,24.0,2770.0,B,finished/not payed,1996-05-14,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,1940836.7000000007,0.7,87300.0,199,1995-12-27,1101,1998-12-31,1,1998-12-31,132047.1,31561.578894472368,,,,2770.3,,1.0,2770.3
4712,5385,67,1974,1,2,M,25,5385,4463,OWNER,,,,,67,monthly,1993-09-03,1993,9,3,1946,,,,,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,1066410.9999999988,14.6,28200.0,282,1993-09-03,1946,1998-12-31,1,1998-12-31,48053.6,31533.607801418446,,,,,,,
4713,5389,17,1968,31,8,M,31,5389,4467,OWNER,,,,,17,instantly,1997-04-13,1997,4,13,628,5893.0,86184.0,36.0,2394.0,C,running/ok,1998-08-03,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,647627.1000000001,30.0,27900.0,113,1997-04-13,628,1998-12-31,1,1998-12-31,48830.7,28918.400884955776,4556.0,,,2394.5,,2.0,6950.5
4714,5392,16,1955,28,3,F,44,5392,4470,OWNER,,,,,16,monthly,1993-11-01,1993,11,1,1887,,,,,,,,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,5409917.3,14.6,78900.0,335,1993-11-01,1887,1998-12-31,1,1998-12-31,115093.9,53013.68119402983,,,,,,,
4715,5393,4,1955,3,12,M,44,5393,4471,OWNER,,,,,4,instantly,1997-06-09,1997,6,9,571,,,,,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,1132731.9,30.0,45438.0,99,1997-06-09,571,1998-12-31,1,1998-12-31,92749.3,41482.860606060596,11318.0,,3029.2,,,2.0,14347.2
4716,5395,45,1962,1,6,M,37,5395,4473,OWNER,,,,,45,monthly,1995-10-09,1995,10,9,1180,5895.0,93960.0,60.0,1566.0,C,running/ok,1997-01-03,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1987125.900000001,14.6,36637.5,283,1995-10-09,1180,1998-12-31,1,1998-12-31,88246.7,55425.13250883381,5528.0,,,1566.0,3525.0,3.0,10619.0
4717,5397,72,1969,30,7,F,30,5397,4475,OWNER,,,,,72,monthly,1997-04-16,1997,4,16,625,,,,,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,726180.3999999997,14.6,25378.0,88,1997-04-16,625,1998-12-31,1,1998-12-31,55512.9,34352.8034090909,,,1691.9,,,1.0,1691.9
4718,5398,72,1967,23,3,M,32,5398,4475,DISPONENT,,,,,72,monthly,1997-04-16,1997,4,16,625,,,,,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,726180.3999999997,14.6,25378.0,88,1997-04-16,625,1998-12-31,1,1998-12-31,55512.9,34352.8034090909,,,1691.9,,,1.0,1691.9
4719,5399,24,1972,27,12,F,27,5399,4476,OWNER,,,,,24,monthly,1994-11-10,1994,11,10,1513,5897.0,15192.0,24.0,633.0,A,finished/ok,1996-09-25,Karlovy Vary,west Bohemia,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198,5273,1539398.5000000007,14.6,21513.0,406,1994-11-10,1513,1998-12-31,1,1998-12-31,48157.1,27463.69827586204,3195.0,3103.0,,633.0,912.0,4.0,7843.0
4720,5402,30,1968,29,5,F,31,5402,4478,OWNER,,,,,70,monthly,1993-07-23,1993,7,23,1988,,,,,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,3361439.800000003,14.6,36372.0,326,1993-07-23,1988,1998-12-31,1,1998-12-31,102437.3,61320.87975460129,,,707.0,,,1.0,707.0
4721,5404,58,1976,18,9,F,23,5404,4480,OWNER,,,,,58,monthly,1996-08-19,1996,8,19,865,,,,,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,474176.8999999998,14.6,20500.0,134,1996-08-19,865,1998-12-31,1,1998-12-31,42739.7,25999.755223880613,,,,,,,
4722,5409,15,1948,25,3,M,51,5409,4484,OWNER,,,,,54,monthly,1993-02-03,1993,2,3,2158,,,,,,,,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,4773864.4,14.6,62100.0,387,1993-02-03,2158,1998-12-31,1,1998-12-31,160890.6,60494.26227390188,,,,,,,
4723,5413,33,1946,10,4,M,53,5413,4488,OWNER,,,,,33,monthly,1996-04-24,1996,4,24,982,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,615082.7999999997,14.6,21500.0,156,1996-04-24,982,1998-12-31,1,1998-12-31,45177.7,27140.50576923079,,,,,,,
4724,5420,61,1935,19,7,M,64,5420,4493,OWNER,,,,,61,weekly,1996-10-15,1996,10,15,808,,,,,,,,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,1172966.2999999998,10.6,47538.0,122,1996-10-15,808,1998-12-31,1,1998-12-31,137440.0,52229.31803278685,,,,,,,
4725,5433,50,1975,24,9,M,24,5433,4503,OWNER,783.0,junior,1995-10-24,1165.0,50,monthly,1995-01-03,1995,1,3,1459,5900.0,135360.0,48.0,2820.0,C,running/ok,1996-01-01,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,3892353.599999999,14.6,63600.0,293,1995-01-03,1459,1998-12-31,1,1998-12-31,146479.5,58129.0153583618,,,,2819.8,,1.0,2819.8
4726,5441,18,1957,25,1,M,42,5441,4511,OWNER,,,,,33,monthly,1993-09-26,1993,9,26,1923,,,,,,,,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910,996696.4999999988,12.4,10400.0,358,1993-09-26,1923,1998-12-31,1,1998-12-31,44316.4,25874.54441340784,3948.0,,798.0,,,2.0,4746.0
4727,5445,69,1952,16,9,M,47,5445,4514,OWNER,,,,,69,monthly,1993-12-18,1993,12,18,1840,,,,,,,,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,?,7.01,124,?,1358,6329873.1999999955,14.6,73800.0,330,1993-12-18,1840,1998-12-31,1,1998-12-31,129866.0,65483.2581818181,,,,,,,
4728,5450,8,1940,28,8,M,59,5450,4519,OWNER,,,,,8,monthly,1994-06-08,1994,6,8,1668,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,123991.4000000001,4.6,10200.0,92,1994-06-08,1668,1998-11-14,48,1998-11-14,58507.4,43303.26413043476,,,,,,,
4729,5460,63,1961,1,10,M,38,5460,4526,OWNER,,,,,63,monthly,1993-11-29,1993,11,29,1859,,,,,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,1598872.5000000016,9.2,50700.0,267,1993-11-29,1859,1998-12-31,1,1998-12-31,84855.8,32989.07378277156,,,,,,,
4730,5461,9,1968,20,9,F,31,5461,4527,OWNER,784.0,classic,1998-03-24,283.0,9,monthly,1997-06-01,1997,6,1,579,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,901534.6999999997,14.6,48047.0,85,1997-06-01,579,1998-12-31,1,1998-12-31,105897.9,49232.21058823527,,,,2156.0,,1.0,2156.0
4731,5462,9,1963,8,9,M,36,5462,4527,DISPONENT,,,,,9,monthly,1997-06-01,1997,6,1,579,,,,,,,,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,901534.6999999997,14.6,48047.0,85,1997-06-01,579,1998-12-31,1,1998-12-31,105897.9,49232.21058823527,,,,2156.0,,1.0,2156.0
4732,5468,68,1944,27,5,F,55,5468,4533,OWNER,785.0,classic,1998-06-16,199.0,68,monthly,1997-08-03,1997,8,3,516,5906.0,81144.0,36.0,2254.0,C,running/ok,1998-05-05,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,1820240.5000000002,14.6,62500.0,119,1997-08-03,516,1998-12-31,1,1998-12-31,132953.6,63035.13361344532,10479.0,,,2253.5,,2.0,12732.5
4733,5469,63,1979,2,3,F,20,5469,4534,OWNER,,,,,63,monthly,1997-01-18,1997,1,18,713,,,,,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,216050.6000000001,48.3,39604.0,48,1997-01-18,713,1998-11-09,53,1998-11-09,70911.0,35513.1625,,,,,,,
4734,5472,53,1956,10,5,M,43,5472,4537,OWNER,,,,,53,instantly,1996-07-18,1996,7,18,897,,,,,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,1810169.7,30.0,58900.0,157,1996-07-18,897,1998-12-31,1,1998-12-31,130618.0,60278.83757961781,,,1352.1,,,1.0,1352.1
4735,5473,70,1968,9,8,F,31,5473,4538,OWNER,,,,,70,monthly,1995-05-07,1995,5,7,1335,,,,,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,93354.69999999992,3.8,14000.0,69,1995-05-07,1335,1998-11-17,45,1998-11-17,45854.0,33520.88405797101,,,,,,,
4736,5478,33,1945,27,10,M,54,5478,4543,OWNER,786.0,classic,1996-12-31,731.0,33,monthly,1993-10-08,1993,10,8,1911,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,684599.3999999992,0.8,34400.0,280,1993-10-08,1911,1998-12-31,1,1998-12-31,65060.5,39634.852500000015,,,,,,,
4737,5487,56,1947,17,9,F,52,5487,4550,OWNER,,,,,56,monthly,1997-02-06,1997,2,6,694,5909.0,61320.0,60.0,1022.0,C,running/ok,1998-01-03,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,427744.39999999997,14.6,12945.0,176,1997-02-06,694,1998-12-31,1,1998-12-31,34806.9,24398.91193181818,1113.0,424.0,,1022.0,1607.0,4.0,4166.0
4738,5517,57,1964,13,3,M,35,5517,4576,OWNER,,,,,27,monthly,1993-06-05,1993,6,5,2036,5918.0,300204.0,36.0,8339.0,A,finished/ok,1994-06-04,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,2752835.2000000034,14.6,28365.0,415,1993-06-05,2036,1998-12-31,1,1998-12-31,68594.0,35204.122650602396,,,,8339.0,,1.0,8339.0
4739,5521,9,1973,15,5,F,26,5521,4580,OWNER,791.0,classic,1997-05-12,599.0,9,monthly,1994-08-27,1994,8,27,1588,5922.0,20220.0,12.0,1685.0,A,finished/ok,1995-08-05,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,3929811.200000004,14.6,61600.0,366,1994-08-27,1588,1998-12-31,1,1998-12-31,127871.3,50401.42103825131,8723.0,,,1684.8,,2.0,10407.8
4740,5526,27,1947,19,3,M,52,5526,4585,OWNER,792.0,classic,1998-10-11,82.0,27,monthly,1996-06-08,1996,6,8,937,5923.0,64656.0,48.0,1347.0,C,running/ok,1996-10-10,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,870510.9999999998,14.6,20413.5,194,1996-06-08,937,1998-12-31,1,1998-12-31,59120.9,38747.529381443295,4065.0,,,1347.0,,2.0,5412.0
4741,5527,27,1941,28,11,F,58,5527,4585,DISPONENT,,,,,27,monthly,1996-06-08,1996,6,8,937,5923.0,64656.0,48.0,1347.0,C,running/ok,1996-10-10,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,870510.9999999998,14.6,20413.5,194,1996-06-08,937,1998-12-31,1,1998-12-31,59120.9,38747.529381443295,4065.0,,,1347.0,,2.0,5412.0
4742,5530,12,1953,29,3,M,46,5530,4588,OWNER,,,,,12,monthly,1996-08-27,1996,8,27,857,,,,,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,326552.6000000001,1.8,7900.0,126,1996-08-27,857,1998-12-31,1,1998-12-31,33973.3,8786.334920634912,,,,,,,
4743,5531,4,1979,15,5,M,20,5531,4589,OWNER,,,,,4,monthly,1995-05-22,1995,5,22,1320,,,,,,,,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,518636.8999999997,8.2,14560.0,210,1995-05-22,1320,1998-12-31,1,1998-12-31,37164.8,20325.07571428573,,,,,,,
4744,5539,74,1935,5,6,M,64,5539,4596,OWNER,,,,,74,monthly,1993-03-09,1993,3,9,2124,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,3097350.8000000026,1.2,54600.0,344,1993-03-09,2124,1998-12-31,1,1998-12-31,153404.0,45826.97122093027,,,,,,,
4745,5563,1,1976,1,1,M,23,5563,4616,OWNER,795.0,classic,1998-08-02,152.0,1,monthly,1997-09-24,1997,9,24,464,5930.0,66696.0,24.0,2779.0,C,running/ok,1998-01-12,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1739616.7,14.6,57100.0,124,1997-09-24,464,1998-12-31,1,1998-12-31,163270.3,75595.62983870976,12260.0,,,2778.7,,2.0,15038.7
4746,5565,3,1966,22,12,F,33,5565,4618,OWNER,,,,,3,monthly,1996-07-21,1996,7,21,894,5931.0,66696.0,24.0,2779.0,D,running/not payed,1997-03-17,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,1395558.0999999996,0.1,56600.0,149,1996-07-21,894,1998-12-31,1,1998-12-31,115744.9,28485.72483221474,,,,2778.7,,1.0,2778.7
4747,5574,9,1970,12,9,F,29,5574,4626,OWNER,,,,,9,monthly,1996-06-15,1996,6,15,930,5932.0,33348.0,12.0,2779.0,A,finished/ok,1997-06-18,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,2076377.6000000003,14.6,54800.0,167,1996-06-15,930,1998-12-31,1,1998-12-31,112215.0,45632.477245508984,,,,2778.7,,1.0,2778.7
4748,5579,77,1951,16,2,M,48,5579,4631,OWNER,796.0,classic,1998-02-20,315.0,77,weekly,1996-12-12,1996,12,12,750,5933.0,87528.0,24.0,3647.0,C,running/ok,1997-12-13,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,1106022.4999999998,72.8,56700.0,133,1996-12-12,750,1998-12-31,1,1998-12-31,105532.5,58287.475939849624,,,,3647.0,,1.0,3647.0
4749,5580,77,1952,1,3,F,47,5580,4631,DISPONENT,,,,,77,weekly,1996-12-12,1996,12,12,750,5933.0,87528.0,24.0,3647.0,C,running/ok,1997-12-13,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,1106022.4999999998,72.8,56700.0,133,1996-12-12,750,1998-12-31,1,1998-12-31,105532.5,58287.475939849624,,,,3647.0,,1.0,3647.0
4750,5606,4,1980,6,8,M,19,5606,4650,OWNER,,,,,4,monthly,1995-10-15,1995,10,15,1174,5938.0,402000.0,60.0,6700.0,C,running/ok,1996-08-25,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,832243.1999999996,14.6,11500.0,269,1995-10-15,1174,1998-12-31,1,1998-12-31,52350.0,24344.69851301114,554.0,,,6700.0,2828.0,3.0,10082.0
4751,5617,56,1958,1,8,F,41,5617,4659,OWNER,,,,,56,monthly,1993-10-08,1993,10,8,1911,,,,,,,,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158,3689292.4000000055,6.9,49128.0,325,1993-10-08,1911,1998-12-31,1,1998-12-31,115426.9,47062.72861538461,,,,,,,
4752,5618,63,1953,22,3,F,46,5618,4660,OWNER,,,,,63,monthly,1997-01-03,1997,1,3,728,5940.0,106944.0,24.0,4456.0,C,running/ok,1997-05-28,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,1614548.8000000005,14.6,47220.0,188,1997-01-03,728,1998-12-31,1,1998-12-31,83932.6,40008.852659574426,2121.0,437.0,,4456.0,475.0,4.0,7489.0
4753,5642,70,1957,4,11,F,42,5642,4681,OWNER,,,,,70,monthly,1995-08-08,1995,8,8,1242,5942.0,162624.0,48.0,3388.0,C,running/ok,1997-03-15,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,1800567.700000001,14.6,30492.0,294,1995-08-08,1242,1998-12-31,1,1998-12-31,73289.5,36298.74863945576,5016.0,,,3388.0,4515.0,3.0,12919.0
4754,5684,8,1955,2,3,F,44,5684,4715,OWNER,801.0,classic,1997-06-15,565.0,8,monthly,1996-10-28,1996,10,28,795,5953.0,97176.0,24.0,4049.0,C,running/ok,1997-03-14,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,2592791.300000001,14.6,68788.0,153,1996-10-28,795,1998-12-31,1,1998-12-31,119072.6,58574.97254901956,,,,4049.0,,1.0,4049.0
4755,5699,73,1950,8,10,M,49,5699,4725,OWNER,,,,,73,monthly,1997-04-14,1997,4,14,627,5956.0,168264.0,36.0,4674.0,C,running/ok,1997-11-04,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,1205352.5999999994,14.6,42068.0,111,1997-04-14,627,1998-12-31,1,1998-12-31,70585.8,26730.869369369382,13462.0,,,4674.2,,2.0,18136.2
4756,5701,2,1959,22,11,F,40,5701,4727,OWNER,,,,,2,monthly,1995-02-13,1995,2,13,1418,5959.0,107640.0,24.0,4485.0,A,finished/ok,1995-08-11,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,3606060.0000000033,14.6,53613.0,353,1995-02-13,1418,1998-12-31,1,1998-12-31,123789.4,57480.77167138813,3580.0,,,4485.0,1861.0,3.0,9926.0
4757,5704,66,1975,9,10,F,24,5704,4729,OWNER,,,,,66,monthly,1997-05-23,1997,5,23,588,,,,,,,,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,391675.49999999994,3.5,14080.0,93,1997-05-23,588,1998-12-31,1,1998-12-31,36383.1,15288.020430107534,,,,,,,
4758,5722,64,1959,7,10,F,40,5722,4743,OWNER,,,,,64,monthly,1993-05-05,1993,5,5,2067,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,5652045.4,2.8,65700.0,429,1993-05-05,2067,1998-12-31,1,1998-12-31,173874.6,69536.42494172494,,,,,,,
4759,5727,54,1953,24,2,M,46,5727,4746,OWNER,803.0,classic,1998-01-19,347.0,54,monthly,1997-02-21,1997,2,21,679,5963.0,204780.0,60.0,3413.0,C,running/ok,1997-09-07,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,2399345.800000001,14.6,64600.0,153,1997-02-21,679,1998-12-31,1,1998-12-31,151002.2,65213.01372549025,,,,3413.0,,1.0,3413.0
4760,5736,1,1953,16,5,M,46,5736,4753,OWNER,,,,,1,monthly,1996-11-07,1996,11,7,785,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,576027.6999999998,0.1,31680.0,112,1996-11-07,785,1998-12-31,1,1998-12-31,48487.2,19500.13214285715,,,1271.0,,,1.0,1271.0
4761,5753,39,1948,23,5,M,51,5753,4768,OWNER,,,,,39,monthly,1996-06-17,1996,6,17,928,,,,,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,2638558.3000000017,0.2,62700.0,187,1996-06-17,928,1998-12-31,1,1998-12-31,125261.5,44784.19946524068,,,,,,,
4762,5760,66,1948,8,5,M,51,5760,4774,OWNER,,,,,66,monthly,1994-01-14,1994,1,14,1813,5970.0,465072.0,48.0,9689.0,C,running/ok,1995-07-09,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,2980939.8000000045,14.6,42880.0,392,1994-01-14,1813,1998-12-31,1,1998-12-31,99235.3,42890.645153061276,,,,9689.0,,1.0,9689.0
4763,5761,66,1941,11,5,F,58,5761,4774,DISPONENT,,,,,66,monthly,1994-01-14,1994,1,14,1813,5970.0,465072.0,48.0,9689.0,C,running/ok,1995-07-09,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,2980939.8000000045,14.6,42880.0,392,1994-01-14,1813,1998-12-31,1,1998-12-31,99235.3,42890.645153061276,,,,9689.0,,1.0,9689.0
4764,5774,46,1960,15,1,F,39,5774,4784,OWNER,,,,,46,monthly,1997-08-08,1997,8,8,511,5973.0,219456.0,48.0,4572.0,C,running/ok,1997-11-24,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,1023434.3999999997,14.6,44168.0,84,1997-08-08,511,1998-12-31,1,1998-12-31,95801.1,63611.16785714284,,,,4572.0,,1.0,4572.0
4765,5775,46,1955,10,3,M,44,5775,4784,DISPONENT,,,,,46,monthly,1997-08-08,1997,8,8,511,5973.0,219456.0,48.0,4572.0,C,running/ok,1997-11-24,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,1023434.3999999997,14.6,44168.0,84,1997-08-08,511,1998-12-31,1,1998-12-31,95801.1,63611.16785714284,,,,4572.0,,1.0,4572.0
4766,5788,72,1962,4,5,M,37,5788,4794,OWNER,,,,,72,monthly,1996-12-18,1996,12,18,744,5976.0,465504.0,48.0,9698.0,D,running/not payed,1997-12-27,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,884751.1999999995,3.1,24735.0,197,1996-12-18,744,1998-12-31,1,1998-12-31,49947.4,18703.692893401003,1922.0,3142.0,,9698.0,2263.0,5.0,17025.0
4767,5801,26,1979,10,12,F,20,5801,4803,OWNER,,,,,26,monthly,1996-06-08,1996,6,8,937,5977.0,59136.0,48.0,1232.0,C,running/ok,1997-02-25,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,375719.59999999986,14.6,17900.0,175,1996-06-08,937,1998-12-31,1,1998-12-31,38938.4,25197.92285714286,,,,1232.0,,1.0,1232.0
4768,5826,15,1968,9,9,M,31,5826,4825,OWNER,,,,,15,monthly,1994-06-04,1994,6,4,1672,5980.0,21396.0,12.0,1783.0,A,finished/ok,1995-08-18,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,1350457.5000000007,14.6,26300.0,301,1994-06-04,1672,1998-12-31,1,1998-12-31,49989.5,29747.964451827225,,,,1783.2,,1.0,1783.2
